floor,sq_mt_built,sq_mt_useful,n_rooms,built_year,has_terrace,has_balcony,is_renewal_needed,has_garden,has_lift,has_ac,has_pool,has_parking,house_type_Casa,house_type_Dúplex,house_type_Piso,house_type_Ático,heating_type_central,heating_type_individual,heating_type_unknown,orientation,price_category,is_exterior_0,is_exterior_1,is_exterior_2,price_per_m2,is_district__1,is_district__2,is_district__3,is_district__4,is_district__5,is_district__6,is_district__7,is_district__8,is_district__9,is_district__10,is_district__11,is_district__12,is_district__13,is_district__14,is_district__15,is_district__17,is_district__18,is_district__19,is_district__20,is_district__21,is_ernegy_certificate__A,is_ernegy_certificate__B,is_ernegy_certificate__C,is_ernegy_certificate__D,is_ernegy_certificate__E,is_ernegy_certificate__F,is_ernegy_certificate__G
2.0,-0.4979869301801771,-0.3285081524546334,-0.003806279590717332,1957,1,1,1,0,2,0.0,0.0,0,1,0,0,0,0,1,0,west,Low,0,0,1,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.57270479870644,-0.43647586762144747,-0.665855326481734,1967,1,1,1,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.5502894381485611,-0.16655657970441226,-0.665855326481734,1959,1,2,0,0,1,0.0,0.0,0,0,0,0,1,0,0,1,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.6623662409379555,-0.16655657970441226,-1.3279043733727507,1992,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.6623662409379555,-0.16655657970441226,-1.3279043733727507,1943,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.520402290738056,-0.16655657970441226,-0.665855326481734,1959,1,2,0,0,1,0.0,0.0,0,0,0,0,1,0,0,1,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.5129305038854297,-0.16655657970441226,-0.665855326481734,1943,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.6548944540853292,-0.16655657970441226,-1.3279043733727507,1943,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.5577612250011874,-0.16655657970441226,-0.665855326481734,1943,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.5129305038854297,-0.16655657970441226,-0.665855326481734,1943,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.6548944540853292,-0.16655657970441226,-1.3279043733727507,1943,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.4979869301801771,-0.16655657970441226,-0.003806279590717332,1971,1,1,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,north-south,Low,0,1,0,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,-0.6100637329695714,-0.16655657970441226,-0.003806279590717332,1965,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,-0.3709665536855301,-0.16655657970441226,-0.003806279590717332,1956,2,2,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,unknown,Medium-Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.6847816014958343,-0.7063951555384826,-0.665855326481734,1961,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.0,-0.19911545607512543,0.175341184990499,-0.003806279590717332,1983,1,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.5801765855590663,-0.43647586762144747,-0.003806279590717332,1960,2,1,1,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.57270479870644,-0.16655657970441226,-0.665855326481734,1974,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.5129305038854297,-0.16655657970441226,-0.003806279590717332,1968,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.5278740775906823,-0.49045972520485454,-0.003806279590717332,1974,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.6548944540853292,-0.16655657970441226,-0.665855326481734,1965,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.5876483724116925,-0.16655657970441226,-0.665855326481734,1971,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.5353458644433086,-0.16655657970441226,-0.003806279590717332,1970,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,north-south,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.4606279959170456,-0.16655657970441226,-0.003806279590717332,1958,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.5278740775906823,-0.16655657970441226,-0.665855326481734,1957,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,-0.7221405357589659,-0.16655657970441226,-1.3279043733727507,1957,2,2,0,0,1,0.0,0.0,0,0,0,0,1,0,0,1,unknown,Low,0,1,0,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,-0.677309814643208,-0.16655657970441226,-0.665855326481734,1970,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.5801765855590663,-0.5624382019827305,-0.003806279590717332,1967,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0.02503814950366331,-0.16655657970441226,1.320291814191316,1962,1,1,1,0,2,0.0,0.0,0,1,0,0,0,0,1,0,unknown,Low,0,0,1,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.43821263535916677,-0.16655657970441226,-0.003806279590717332,1986,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,-0.5876483724116925,-0.43647586762144747,-0.003806279590717332,1975,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,north-south,Low,1,0,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.6025919461169451,-0.16655657970441226,-0.003806279590717332,1970,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east-west,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.8342173385483602,-1.048292920233394,-1.9899534202637674,2006,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.5801765855590663,-0.43647586762144747,-0.003806279590717332,1955,1,2,1,0,0,1.0,0.0,0,0,0,1,0,0,1,0,north-south,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.41579727480128786,-0.18455119889888127,-0.003806279590717332,1959,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,north,Medium-Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.26636153774876203,-0.02259962614866015,-0.665855326481734,2005,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,east,Medium,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6324790935274504,-0.6704059171495447,-0.665855326481734,1965,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,north-west,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.6922533883484606,-0.16655657970441226,-0.665855326481734,1967,1,2,0,0,2,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,0,1,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.6399508803800766,-0.16655657970441226,-0.665855326481734,1960,1,2,0,0,2,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,-0.4905151433275508,-0.2205404372878193,-0.665855326481734,1965,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,west,Low,0,0,1,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.16175652181199396,0.3192981385462511,0.6582427673002993,1984,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.3111922588645198,-0.23853505648228832,-0.665855326481734,1995,2,2,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,unknown,Low,0,1,0,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.5801765855590663,-0.16655657970441226,-0.003806279590717332,1971,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.6175355198221978,-0.16655657970441226,-0.003806279590717332,1956,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.4905151433275508,-0.3465027716491024,-0.665855326481734,1985,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6997251752010869,-0.6884005363440137,-0.665855326481734,1958,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east,Low,0,0,1,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.5278740775906823,-0.16655657970441226,-0.665855326481734,2008,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.5353458644433086,-0.16655657970441226,-0.003806279590717332,1971,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.004848997906841853,0.4092712345185962,0.6582427673002993,1998,1,2,0,0,1,1.0,1.0,1,0,0,1,0,1,0,0,south-west,Medium,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.0,-0.34855119312765126,-0.2205404372878193,-0.003806279590717332,1984,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,east-south,Medium-Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.7893866174326024,-0.9043359666776418,-1.3279043733727507,1956,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,east-south,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.6324790935274504,-0.7603790131218897,-1.3279043733727507,2009,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,0,1,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.6175355198221978,-0.5084543443993236,-0.003806279590717332,1972,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,east,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.25141796404350947,-0.16655657970441226,-0.003806279590717332,2002,2,2,0,0,1,0.0,1.0,1,0,0,1,0,1,0,0,unknown,Medium-Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.677309814643208,-0.16655657970441226,-1.3279043733727507,2005,2,2,0,0,1,0.0,1.0,1,0,0,1,0,1,0,0,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.520402290738056,-0.25652967567675733,-0.003806279590717332,1955,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,-0.25888975089613575,0.08536808901815393,-0.003806279590717332,1984,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5129305038854297,-0.16655657970441226,-0.665855326481734,1992,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.5129305038854297,-0.16655657970441226,-0.665855326481734,1959,1,2,0,0,1,0.0,0.0,0,0,0,0,1,0,0,1,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.6623662409379555,-0.16655657970441226,-1.3279043733727507,1943,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.6250073066748241,-0.16655657970441226,-0.665855326481734,2006,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,north-east,Medium-Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,-0.6250073066748241,-0.16655657970441226,-0.003806279590717332,1960,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.4755715696222982,-0.16655657970441226,-0.003806279590717332,1940,2,2,1,0,2,0.0,0.0,0,1,0,0,0,0,0,1,unknown,Low,0,0,1,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2.528086745133471,6.509447141443592,-0.003806279590717332,1966,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,south,Medium-Low,0,1,0,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.34855119312765126,-0.16655657970441226,-0.003806279590717332,1965,2,2,0,0,2,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,0,1,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.6474226672327029,-0.6884005363440137,-1.3279043733727507,2003,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.5353458644433086,-0.16655657970441226,-1.3279043733727507,2008,1,2,0,0,1,0.0,1.0,0,0,0,1,0,0,1,0,east,Medium-Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.34855119312765126,0.03138423143474689,-0.003806279590717332,1976,1,2,0,0,1,0.0,0.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6100637329695714,-0.5804328211771996,-0.665855326481734,1900,2,2,0,0,2,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,0,1,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.6548944540853292,-0.5984274403716686,-0.003806279590717332,1977,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east-west,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.10945401384360993,-0.16655657970441226,-0.003806279590717332,1994,1,2,0,0,1,0.0,0.0,1,0,0,1,0,0,1,0,north-south,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.32390962360871495,1.6508999589369582,-1.9899534202637674,1932,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,south,Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.4905151433275508,-0.5624382019827305,-1.3279043733727507,2006,2,2,0,0,1,1.0,0.0,0,0,0,0,1,0,1,0,south,Medium-Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.10945401384360993,-0.16655657970441226,-0.665855326481734,1970,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,1,0,east,Low,0,1,0,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.4979869301801771,-0.16655657970441226,-0.003806279590717332,1956,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.42326906165391415,-0.16655657970441226,-0.003806279590717332,1985,1,2,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.1532779642502333,-0.16655657970441226,1.320291814191316,1976,1,2,0,0,0,1.0,0.0,1,0,0,1,0,0,0,1,north-east,Medium,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.0,-0.3336076194223987,-0.16655657970441226,-0.003806279590717332,1985,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.4606279959170456,-0.16655657970441226,-0.003806279590717332,1959,1,2,0,0,2,0.0,0.0,0,1,0,0,0,0,0,1,unknown,Medium-Low,0,0,1,1574.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.520402290738056,-0.16655657970441226,-0.003806279590717332,1973,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.5353458644433086,-0.3285081524546334,-0.003806279590717332,1951,2,1,0,0,1,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,-0.5876483724116925,-0.5984274403716686,-0.665855326481734,1965,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.7071969620537132,-0.16655657970441226,-0.665855326481734,1959,1,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,-0.6623662409379555,-0.16655657970441226,-0.003806279590717332,1970,2,1,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.0,-0.43074084850654043,-0.18455119889888127,-0.003806279590717332,1985,1,2,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,0,1,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.4979869301801771,-0.16655657970441226,-0.665855326481734,2006,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,west,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,-0.7071969620537132,-0.16655657970441226,-0.665855326481734,1960,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,0,1,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.42326906165391415,-0.16655657970441226,-0.003806279590717332,1985,2,1,1,0,1,0.0,0.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.6399508803800766,-0.7603790131218897,-0.003806279590717332,1955,2,2,1,0,0,0.0,0.0,1,0,0,1,0,0,1,0,all,Low,0,1,0,2007.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.7370841094642184,-0.16655657970441226,-0.665855326481734,1974,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,1,0,north-south,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.12439758754886251,0.03138423143474689,-0.665855326481734,2009,1,2,0,0,1,1.0,0.0,1,0,0,0,1,0,1,0,north-west,Medium,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,-0.32613583256977235,-0.11257272212100522,-0.003806279590717332,1990,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,1896.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.48304335647492447,-0.6344166787606066,-0.665855326481734,1962,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2081.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.4755715696222982,-0.3644973908435714,-0.665855326481734,1992,1,2,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,1983.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,-0.2738333246013883,0.03138423143474689,0.6582427673002993,1985,1,2,0,0,1,0.0,0.0,1,0,0,1,0,0,1,0,unknown,Low,0,1,0,2076.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
